id,name,description,price,stock,image_source_name,image_source_url,image_title,image_file_name,created_at,updated_at
fb8435f83cad40548b9ba7bb87,ProMax Torque Wrench,High-quality promax torque wrench suitable for cotton work. Professional grade tool for both DIY enthusiasts and professionals.,365.19,51,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Tor,ProMax Torque Wrench,fb8435f83cad40548b9ba7bb87.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
914be559665d4cdf9163426051,Xtreme Ladder,High-quality xtreme ladder suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,969.39,76,Placeholder,https://via.placeholder.com/800x600?text=Xtreme%20Lad,Xtreme Ladder,914be559665d4cdf9163426051.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
44fa1b94d3204ecd974eb0888b,Power Glue Gun,High-quality power glue gun suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,151.89,34,Placeholder,https://via.placeholder.com/800x600?text=Power%20Glue,Power Glue Gun,44fa1b94d3204ecd974eb0888b.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
b1f500b61bf04567ad097de513,Power Shop Vacuum,High-quality power shop vacuum suitable for ceramic work. Professional grade tool for both DIY enthusiasts and professionals.,203.95,88,Placeholder,https://via.placeholder.com/800x600?text=Power%20Shop,Power Shop Vacuum,b1f500b61bf04567ad097de513.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
eb5ba8255e3741b88ac5e39e72,Rapid Chisel Set,High-quality rapid chisel set suitable for marble work. Professional grade tool for both DIY enthusiasts and professionals.,714.28,30,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Chis,Rapid Chisel Set,eb5ba8255e3741b88ac5e39e72.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
bed9a6dd22f542cb8f44dd4fc4,Max Cut-Off Tool,High-quality max cut-off tool suitable for aluminum work. Professional grade tool for both DIY enthusiasts and professionals.,713.35,84,Placeholder,https://via.placeholder.com/800x600?text=Max%20Cut-Of,Max Cut-Off Tool,bed9a6dd22f542cb8f44dd4fc4.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
81c5421c0025491aacda4800ea,Power Ear Protector,High-quality power ear protector suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,672.25,25,Placeholder,https://via.placeholder.com/800x600?text=Power%20Ear%20,Power Ear Protector,81c5421c0025491aacda4800ea.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
3d18da681429482dbdbbf5863a,Power Angle Finder,High-quality power angle finder suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,874.85,18,Placeholder,https://via.placeholder.com/800x600?text=Power%20Angl,Power Angle Finder,3d18da681429482dbdbbf5863a.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
d5506f163d664a4cb32dbc1a00,Rapid Multimeter,High-quality rapid multimeter suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,952.6,10,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Mult,Rapid Multimeter,d5506f163d664a4cb32dbc1a00.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
b25dac273b2149f29a649feca6,Power Planer,High-quality power planer suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,725.6,4,Placeholder,https://via.placeholder.com/800x600?text=Power%20Plan,Power Planer,b25dac273b2149f29a649feca6.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
cf2ba3e04f7948ed96a0d34be1,Eagle Portable Generator,High-quality eagle portable generator suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,564.59,4,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Port,Eagle Portable Generator,cf2ba3e04f7948ed96a0d34be1.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
07c3e95f4eaf4751b1a617c59d,ProMax Inverter Generator,High-quality promax inverter generator suitable for steel work. Professional grade tool for both DIY enthusiasts and professionals.,640.45,34,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Inv,ProMax Inverter Generator,07c3e95f4eaf4751b1a617c59d.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
2089d8935aa7436aa054628670,Power Respirator,High-quality power respirator suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,404.89,68,Placeholder,https://via.placeholder.com/800x600?text=Power%20Resp,Power Respirator,2089d8935aa7436aa054628670.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
3e68089ae15344abb15f655397,Master Chain Saw,High-quality master chain saw suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,355.55,35,Placeholder,https://via.placeholder.com/800x600?text=Master%20Cha,Master Chain Saw,3e68089ae15344abb15f655397.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
5ca6a6d8b6064a0180b3d3ac87,Ultra Lawn Mower,High-quality ultra lawn mower suitable for steel work. Professional grade tool for both DIY enthusiasts and professionals.,419.55,78,Placeholder,https://via.placeholder.com/800x600?text=Ultra%20Lawn,Ultra Lawn Mower,5ca6a6d8b6064a0180b3d3ac87.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
01b3ed5619264bf9b941c63d60,Power Laser Level,High-quality power laser level suitable for concrete work. Professional grade tool for both DIY enthusiasts and professionals.,269.55,6,Placeholder,https://via.placeholder.com/800x600?text=Power%20Lase,Power Laser Level,01b3ed5619264bf9b941c63d60.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
30f8ab291caa4f8e8011fe4a82,Master Utility Knife,High-quality master utility knife suitable for concrete work. Professional grade tool for both DIY enthusiasts and professionals.,52.05,54,Placeholder,https://via.placeholder.com/800x600?text=Master%20Uti,Master Utility Knife,30f8ab291caa4f8e8011fe4a82.jpg,2025-07-21T03:53:10.921Z,2025-07-21T03:53:10.921Z
57997db589f7470c9137fab95f,Craft Multimeter,High-quality craft multimeter suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,207.65,53,Placeholder,https://via.placeholder.com/800x600?text=Craft%20Mult,Craft Multimeter,57997db589f7470c9137fab95f.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
35611fd732f14ce2b0249f4116,Rapid Creeper,High-quality rapid creeper suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,932.75,87,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Cree,Rapid Creeper,35611fd732f14ce2b0249f4116.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
e81487c7eb754fa5b3cf7de5a8,Ultra Step Stool,High-quality ultra step stool suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,378.85,35,Placeholder,https://via.placeholder.com/800x600?text=Ultra%20Step,Ultra Step Stool,e81487c7eb754fa5b3cf7de5a8.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
30e3c4af7d494c3baf6b7b6b01,Power Table Saw,High-quality power table saw suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,69.4,82,Placeholder,https://via.placeholder.com/800x600?text=Power%20Tabl,Power Table Saw,30e3c4af7d494c3baf6b7b6b01.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
cdccf27c13c0493f9a024e252e,Ultra Utility Knife,High-quality ultra utility knife suitable for concrete work. Professional grade tool for both DIY enthusiasts and professionals.,630.09,50,Placeholder,https://via.placeholder.com/800x600?text=Ultra%20Util,Ultra Utility Knife,cdccf27c13c0493f9a024e252e.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
712a5b4f8d184f26b16ac0321c,Ultra Engine Hoist,High-quality ultra engine hoist suitable for aluminum work. Professional grade tool for both DIY enthusiasts and professionals.,549.79,47,Placeholder,https://via.placeholder.com/800x600?text=Ultra%20Engi,Ultra Engine Hoist,712a5b4f8d184f26b16ac0321c.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
d071141f18cf4c0390bdce83c8,Power Concrete Mixer,High-quality power concrete mixer suitable for silk work. Professional grade tool for both DIY enthusiasts and professionals.,783.35,71,Placeholder,https://via.placeholder.com/800x600?text=Power%20Conc,Power Concrete Mixer,d071141f18cf4c0390bdce83c8.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
947a5d54ee804599a16a705745,Eagle Stud Finder,High-quality eagle stud finder suitable for cotton work. Professional grade tool for both DIY enthusiasts and professionals.,258.39,7,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Stud,Eagle Stud Finder,947a5d54ee804599a16a705745.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
b208d0ac85ae4a239dfa73c103,Prime Creeper,High-quality prime creeper suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,976.99,43,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Cree,Prime Creeper,b208d0ac85ae4a239dfa73c103.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
d0fa606f15e2489ba97412dce4,Rapid Step Stool,High-quality rapid step stool suitable for steel work. Professional grade tool for both DIY enthusiasts and professionals.,472.29,92,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Step,Rapid Step Stool,d0fa606f15e2489ba97412dce4.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
4d9729decd98484f9541be7b1d,Power Electric Screwdriver,High-quality power electric screwdriver suitable for silk work. Professional grade tool for both DIY enthusiasts and professionals.,570.29,,Placeholder,https://via.placeholder.com/800x600?text=Power%20Elec,Power Electric Screwdriver,4d9729decd98484f9541be7b1d.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
e4d89646af854fb4b7f9f3d4d3,Turbo Belt Sander,High-quality turbo belt sander suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,772.19,26,Placeholder,https://via.placeholder.com/800x600?text=Turbo%20Belt,Turbo Belt Sander,e4d89646af854fb4b7f9f3d4d3.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
5faae159ce7f43b5b3a0e91672,Max Chain Saw,High-quality max chain saw suitable for aluminum work. Professional grade tool for both DIY enthusiasts and professionals.,326.25,62,Placeholder,https://via.placeholder.com/800x600?text=Max%20Chain%20,Max Chain Saw,5faae159ce7f43b5b3a0e91672.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
21da8af34c254f168daf0f427d,Prime Work Bench,High-quality prime work bench suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,669.69,99,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Work,Prime Work Bench,21da8af34c254f168daf0f427d.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
fae45394d71b49e98a23b0c9bb,Eagle Work Light,High-quality eagle work light suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,580.29,20,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Work,Eagle Work Light,fae45394d71b49e98a23b0c9bb.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
c4cdabb8592f4521ad4a34fa85,Mega Step Stool,High-quality mega step stool suitable for plastic work. Professional grade tool for both DIY enthusiasts and professionals.,371.19,29,Placeholder,https://via.placeholder.com/800x600?text=Mega%20Step%20,Mega Step Stool,c4cdabb8592f4521ad4a34fa85.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
998684c57e1e4bbabe1f021b98,Power Jigsaw,High-quality power jigsaw suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,451.75,57,Placeholder,https://via.placeholder.com/800x600?text=Power%20Jigs,Power Jigsaw,998684c57e1e4bbabe1f021b98.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
71d2c35ead114c2291d66de818,Precision Welding Helmet,High-quality precision welding helmet suitable for concrete work. Professional grade tool for both DIY enthusiasts and professionals.,768.79,19,Placeholder,https://via.placeholder.com/800x600?text=Precision%20,Precision Welding Helmet,71d2c35ead114c2291d66de818.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
dd4fa10f0bba46748e91e27751,Prime Digital Caliper,High-quality prime digital caliper suitable for ceramic work. Professional grade tool for both DIY enthusiasts and professionals.,845.65,66,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Digi,Prime Digital Caliper,dd4fa10f0bba46748e91e27751.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
86d5aec34a8a4c11aa84531eab,Xtreme Orbital Sander,High-quality xtreme orbital sander suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,43.19,,Placeholder,https://via.placeholder.com/800x600?text=Xtreme%20Orb,Xtreme Orbital Sander,86d5aec34a8a4c11aa84531eab.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
743d83f173f345128794c55355,Master Cordless Drill,High-quality master cordless drill suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,608.3,73,Placeholder,https://via.placeholder.com/800x600?text=Master%20Cor,Master Cordless Drill,743d83f173f345128794c55355.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
8f9279670ac34ba9881ad27252,Precision Multimeter,High-quality precision multimeter suitable for concrete work. Professional grade tool for both DIY enthusiasts and professionals.,80.39,44,Placeholder,https://via.placeholder.com/800x600?text=Precision%20,Precision Multimeter,8f9279670ac34ba9881ad27252.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
9d46e9e67f4f46128086083311,Power Chain Saw,High-quality power chain saw suitable for cotton work. Professional grade tool for both DIY enthusiasts and professionals.,850.39,93,Placeholder,https://via.placeholder.com/800x600?text=Power%20Chai,Power Chain Saw,9d46e9e67f4f46128086083311.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
d5f769e727194ff68b7f78c774,ProMax Bench Vise,High-quality promax bench vise suitable for granite work. Professional grade tool for both DIY enthusiasts and professionals.,57.75,9,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Ben,ProMax Bench Vise,d5f769e727194ff68b7f78c774.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
11b19d00f39441c4b4c3fd4968,Craft Flooring Nailer,High-quality craft flooring nailer suitable for marble work. Professional grade tool for both DIY enthusiasts and professionals.,599.69,83,Placeholder,https://via.placeholder.com/800x600?text=Craft%20Floo,Craft Flooring Nailer,11b19d00f39441c4b4c3fd4968.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
2f2fb6431e8546119a5c0f4f85,Power Pressure Washer,High-quality power pressure washer suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,934.1,51,Placeholder,https://via.placeholder.com/800x600?text=Power%20Pres,Power Pressure Washer,2f2fb6431e8546119a5c0f4f85.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
9c60d0f3fa6f46b0928f1cf3bf,HeavyDuty Masonry Drill Bit Set,High-quality heavyduty masonry drill bit set suitable for silk work. Professional grade tool for both DIY enthusiasts and professionals.,533.95,92,Placeholder,https://via.placeholder.com/800x600?text=HeavyDuty%20,HeavyDuty Masonry Drill Bit Set,9c60d0f3fa6f46b0928f1cf3bf.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
f6867d22961542b2bf2c677792,Titan Masonry Drill Bit Set,High-quality titan masonry drill bit set suitable for bronze work. Professional grade tool for both DIY enthusiasts and professionals.,89.39,32,Placeholder,https://via.placeholder.com/800x600?text=Titan%20Maso,Titan Masonry Drill Bit Set,f6867d22961542b2bf2c677792.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
c29dfc25b7ea4cac8b0f3c6411,ProMax Air Compressor,High-quality promax air compressor suitable for gold work. Professional grade tool for both DIY enthusiasts and professionals.,372.99,7,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Air,ProMax Air Compressor,c29dfc25b7ea4cac8b0f3c6411.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
3b5f8b69da5a49409f3ad6a03a,Prime Tool Bag,High-quality prime tool bag suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,372.25,39,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Tool,Prime Tool Bag,3b5f8b69da5a49409f3ad6a03a.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
a0df3738ccd040f5ad70f27391,Precision Socket Set,High-quality precision socket set suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,346.99,52,Placeholder,https://via.placeholder.com/800x600?text=Precision%20,Precision Socket Set,a0df3738ccd040f5ad70f27391.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
aba2992a18f34e80acf647dd06,Rapid Orbital Sander,High-quality rapid orbital sander suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,161.19,30,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Orbi,Rapid Orbital Sander,aba2992a18f34e80acf647dd06.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
328f7051d0844dfc8932cd173f,Power Inverter Generator,High-quality power inverter generator suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,847.3,79,Placeholder,https://via.placeholder.com/800x600?text=Power%20Inve,Power Inverter Generator,328f7051d0844dfc8932cd173f.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
9048c2d48eef4835b52612aeed,Eagle Tool Bag,High-quality eagle tool bag suitable for silk work. Professional grade tool for both DIY enthusiasts and professionals.,210.74,25,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Tool,Eagle Tool Bag,9048c2d48eef4835b52612aeed.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
40949b32114848ad8b06beeea1,Mega Ear Protector,High-quality mega ear protector suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,143.29,55,Placeholder,https://via.placeholder.com/800x600?text=Mega%20Ear%20P,Mega Ear Protector,40949b32114848ad8b06beeea1.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
774d9161a5794edeb12af67918,Titan Lawn Mower,High-quality titan lawn mower suitable for silk work. Professional grade tool for both DIY enthusiasts and professionals.,340.89,9,Placeholder,https://via.placeholder.com/800x600?text=Titan%20Lawn,Titan Lawn Mower,774d9161a5794edeb12af67918.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
9ab2f5088dda4b87a0652f27dd,Craft Leaf Blower,High-quality craft leaf blower suitable for bronze work. Professional grade tool for both DIY enthusiasts and professionals.,26.39,7,Placeholder,https://via.placeholder.com/800x600?text=Craft%20Leaf,Craft Leaf Blower,9ab2f5088dda4b87a0652f27dd.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
a3b5d6b5d5694ff880dc3fb8cb,Eagle Safety Glasses,High-quality eagle safety glasses suitable for bronze work. Professional grade tool for both DIY enthusiasts and professionals.,536.6,90,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Safe,Eagle Safety Glasses,a3b5d6b5d5694ff880dc3fb8cb.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
9ed6fd81ba754bcc897f35afc2,Master Welding Helmet,High-quality master welding helmet suitable for aluminum work. Professional grade tool for both DIY enthusiasts and professionals.,158.35,99,Placeholder,https://via.placeholder.com/800x600?text=Master%20Wel,Master Welding Helmet,9ed6fd81ba754bcc897f35afc2.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
c7caf2c812f6484c8188c29dd7,HeavyDuty Voltage Tester,High-quality heavyduty voltage tester suitable for bronze work. Professional grade tool for both DIY enthusiasts and professionals.,647.25,90,Placeholder,https://via.placeholder.com/800x600?text=HeavyDuty%20,HeavyDuty Voltage Tester,c7caf2c812f6484c8188c29dd7.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
2abb1f0a6dbd4dd79e8a1be675,Master Angle Grinder,High-quality master angle grinder suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,242.65,20,Placeholder,https://via.placeholder.com/800x600?text=Master%20Ang,Master Angle Grinder,2abb1f0a6dbd4dd79e8a1be675.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
1dcbfcca04e149dbb3955bee92,ProMax Tool Belt,High-quality promax tool belt suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,421.99,89,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Too,ProMax Tool Belt,1dcbfcca04e149dbb3955bee92.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
8c562d0f350f4dbb8148e63e61,Eagle Tool Belt,High-quality eagle tool belt suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,811.15,57,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Tool,Eagle Tool Belt,8c562d0f350f4dbb8148e63e61.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
5376178ab1ad4533865c035c2e,Titan Allen Key Set,High-quality titan allen key set suitable for gold work. Professional grade tool for both DIY enthusiasts and professionals.,514.95,21,Placeholder,https://via.placeholder.com/800x600?text=Titan%20Alle,Titan Allen Key Set,5376178ab1ad4533865c035c2e.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
177ab4019a844c989750eb3338,Precision Belt Sander,High-quality precision belt sander suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,508.19,34,Placeholder,https://via.placeholder.com/800x600?text=Precision%20,Precision Belt Sander,177ab4019a844c989750eb3338.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
e77ef4810ac645e4b21dafe4a8,Prime Nail Gun,High-quality prime nail gun suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,618.03,14,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Nail,Prime Nail Gun,e77ef4810ac645e4b21dafe4a8.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
90e74e93ec674fa9b232e90b11,Precision Tile Cutter,High-quality precision tile cutter suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,970.35,66,Placeholder,https://via.placeholder.com/800x600?text=Precision%20,Precision Tile Cutter,90e74e93ec674fa9b232e90b11.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
8bd28eb2edfc4f6a839fd38e70,Titan Angle Finder,High-quality titan angle finder suitable for concrete work. Professional grade tool for both DIY enthusiasts and professionals.,670.79,81,Placeholder,https://via.placeholder.com/800x600?text=Titan%20Angl,Titan Angle Finder,8bd28eb2edfc4f6a839fd38e70.jpg,2025-07-21T03:53:10.922Z,2025-07-21T03:53:10.922Z
e9052c6601a14d7a80b78d344c,Master Post Hole Digger,High-quality master post hole digger suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,348.99,91,Placeholder,https://via.placeholder.com/800x600?text=Master%20Pos,Master Post Hole Digger,e9052c6601a14d7a80b78d344c.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
d012c0667b97432c954e63dec3,Mega Tile Cutter,High-quality mega tile cutter suitable for gold work. Professional grade tool for both DIY enthusiasts and professionals.,633.77,28,Placeholder,https://via.placeholder.com/800x600?text=Mega%20Tile%20,Mega Tile Cutter,d012c0667b97432c954e63dec3.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
9b9cc080b24f4c32bc96a0d891,Rapid Hedge Trimmer,High-quality rapid hedge trimmer suitable for metal work. Professional grade tool for both DIY enthusiasts and professionals.,501.29,44,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Hedg,Rapid Hedge Trimmer,9b9cc080b24f4c32bc96a0d891.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
f5668c0d137949c6a16dd6530f,ProMax Stud Finder,High-quality promax stud finder suitable for marble work. Professional grade tool for both DIY enthusiasts and professionals.,578.99,48,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Stu,ProMax Stud Finder,f5668c0d137949c6a16dd6530f.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
69ac98ba5beb4e5ab4281cda0a,Eagle Bench Vise,High-quality eagle bench vise suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,21.25,24,Placeholder,https://via.placeholder.com/800x600?text=Eagle%20Benc,Eagle Bench Vise,69ac98ba5beb4e5ab4281cda0a.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
e554dbc4a77b4dbabdb13c2547,Turbo Soldering Iron,High-quality turbo soldering iron suitable for marble work. Professional grade tool for both DIY enthusiasts and professionals.,283.95,77,Placeholder,https://via.placeholder.com/800x600?text=Turbo%20Sold,Turbo Soldering Iron,e554dbc4a77b4dbabdb13c2547.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
e49a67c855dc401bb637f01a76,Prime Angle Grinder,High-quality prime angle grinder suitable for silk work. Professional grade tool for both DIY enthusiasts and professionals.,255.19,71,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Angl,Prime Angle Grinder,e49a67c855dc401bb637f01a76.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
2d5d8df9beb4449aba13a60a2a,Max Multimeter,High-quality max multimeter suitable for steel work. Professional grade tool for both DIY enthusiasts and professionals.,834.85,95,Placeholder,https://via.placeholder.com/800x600?text=Max%20Multim,Max Multimeter,2d5d8df9beb4449aba13a60a2a.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
e04de505f22a4a9da026599d9f,ProMax Cordless Drill,High-quality promax cordless drill suitable for marble work. Professional grade tool for both DIY enthusiasts and professionals.,936.15,22,Placeholder,https://via.placeholder.com/800x600?text=ProMax%20Cor,ProMax Cordless Drill,e04de505f22a4a9da026599d9f.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
e49e110d5c99488fa094c78b29,Rapid Pliers,High-quality rapid pliers suitable for wooden work. Professional grade tool for both DIY enthusiasts and professionals.,790.99,55,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Plie,Rapid Pliers,e49e110d5c99488fa094c78b29.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
0e87291d6fac4ed1ac32d9ee46,HeavyDuty Electric Screwdriver,High-quality heavyduty electric screwdriver suitable for gold work. Professional grade tool for both DIY enthusiasts and professionals.,679.04,79,Placeholder,https://via.placeholder.com/800x600?text=HeavyDuty%20,HeavyDuty Electric Screwdriver,0e87291d6fac4ed1ac32d9ee46.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
c92d0da3e22e4a069be5b29f74,Rapid Safety Glasses,High-quality rapid safety glasses suitable for bamboo work. Professional grade tool for both DIY enthusiasts and professionals.,16.69,39,Placeholder,https://via.placeholder.com/800x600?text=Rapid%20Safe,Rapid Safety Glasses,c92d0da3e22e4a069be5b29f74.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
b69e96049780489cbbc019f5ad,Prime Clamp Set,High-quality prime clamp set suitable for rubber work. Professional grade tool for both DIY enthusiasts and professionals.,934.9,16,Placeholder,https://via.placeholder.com/800x600?text=Prime%20Clam,Prime Clamp Set,b69e96049780489cbbc019f5ad.jpg,2025-07-21T03:53:10.923Z,2025-07-21T03:53:10.923Z
